region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,existing_installs_count
29640.0,South Carolina,34.9877826,34.7786169,-82.4813041,-82.6851745,34.857192447517704,-82.58677190488834,1109.25,9980,96.87976702260436,71.42857142857143,37563,127067,90555,105974,320991,10855207.943438714,42980699.36206667,27707347.142736822,33498925.911218382,106567156.417676,10
29642.0,South Carolina,34.8545937,34.7120833,-82.4823193,-82.640273,34.78886650008768,-82.55685233883918,1110.2628734656084,10298,99.67315051020408,82.3642325841798,43246,151440,115156,134830,206137,12508651.44087522,51627425.19923097,35557226.741070665,42640501.02797231,68810480.24567881,8
29644.0,South Carolina,34.7514934,34.5708822,-82.1009008,-82.3125658,34.67575356321273,-82.21277913367585,1108.67081454764,2836,49.88422575976845,82.27444154337105,8495,38848,31767,36993,127958,2421952.2264648434,13245420.449291997,9836588.047204578,11719964.78275146,43088348.312548816,2
29650.0,South Carolina,34.9549678,34.8525847,-82.2207197,-82.3094807,34.89790700494278,-82.26133799370612,1107.5326074149646,10244,99.48347107438016,81.82762201453792,22725,172223,105139,125559,396288,6442148.489050292,58603887.54420163,32175654.304034483,39215821.5522094,132379715.64666744,17
29651.0,South Carolina,35.0795119,34.7994494,-82.1108102,-82.3421902,34.941470111846265,-82.22973875143533,1105.843820978418,13456,85.77937528476686,79.41454202077432,41139,200582,141411,153577,423855,11811062.681298826,68103388.14058249,43477414.09137557,47994647.1022218,141041039.01382425,13
29657.0,South Carolina,34.8528661,34.6945812,-82.5989316,-82.7497797,34.77745075835951,-82.67392106027674,1109.6678555202193,1945,77.93840351979888,78.4274193548387,5735,19902,15420,17539,84078,1671515.4863708494,6790253.742803958,4764826.830627446,5553835.317199708,28051718.276245087,0
29662.0,South Carolina,34.8030408,34.7462604,-82.278294,-82.3284448,34.77703603091139,-82.30496730981345,1107.55,4412,99.83853606027985,79.28122192273136,18011,71889,47098,57268,116921,5142422.431481938,24319918.2338196,14426208.045947254,18021287.42720336,39078463.02912595,0
29670.0,South Carolina,34.7091919,34.5744795,-82.599734,-82.847108,34.642281069167424,-82.74799192639523,1111.8,741,52.15004574565416,65.0,3729,11642,6681,7972,31070,1081467.4996276852,3957710.67369385,2045984.245391847,2523297.326989746,10383606.049090585,0
29671.0,South Carolina,35.0502732,34.8265933,-82.6129928,-82.8133759,34.90548121452597,-82.69182178492302,1109.25,1475,63.148738764859374,67.722681359045,6066,20665,13411,16987,80444,1771921.936004639,7036005.467114258,4090539.949780273,5363985.054077143,26677517.536047354,0
29672.0,South Carolina,34.8063098,34.68669,-82.8618749,-83.0254589,34.71284571555944,-82.95730225495309,1108.4,784,66.14219114219114,69.0748898678414,4212,13459,9939,11657,63766,1200323.7849853511,4558256.77199707,3057615.5024292,3721850.786096192,21229219.67854003,1
29673.0,South Carolina,34.7968987,34.644077,-82.3259646,-82.5920055,34.7228671662992,-82.45753657394843,1109.708995482326,7742,83.49728629579374,78.63091610806417,33213,109762,78348,88703,402725,9571250.20806273,37551314.859228685,24254294.450531024,27966928.442480363,135319131.92027575,4
29678.0,South Carolina,34.7041768,34.5433227,-82.8584464,-83.0237594,34.67744059509569,-82.94974131860056,1108.4,1957,76.4055023923445,76.5949119373777,12929,38007,23800,29626,142253,3736249.192071535,13168967.972198475,7319357.179034427,9547165.450384531,47965033.79554444,2
29680.0,South Carolina,34.7633493,34.6252802,-82.243772,-82.3478805,34.70765888748324,-82.28639414728245,1107.55,7267,85.52153110047847,81.31363992391182,14496,112343,74119,83264,153006,4110281.983996582,38723512.44812627,22869290.499511745,26147586.942114275,51182909.32280882,4
29681.0,South Carolina,34.8303742,34.7051513,-82.1588275,-82.300246,34.77830788681138,-82.23400178555812,1107.55,16134,98.97739235049376,81.71182577867815,31823,262935,161778,191333,320180,9175953.663299566,89615732.73605971,49530104.65837402,60208258.48885476,106552819.84079587,22
29684.0,South Carolina,34.4415824,34.324038,-82.6305547,-82.8210581,34.40854251345161,-82.68309623850708,1111.8,693,66.88839615668884,76.5745856353591,3511,7614,8740,10809,8395,1030428.3663208012,2598621.800646973,2765479.4255615245,3437072.632543947,2742451.5164001468,0
29687.0,South Carolina,35.0840543,34.8829645,-82.2673048,-82.3845541,34.93813348558981,-82.3193965939249,1107.55,10635,91.4534702769997,72.38633269806698,30170,166302,114871,127684,257447,8621008.00847777,55859578.031665325,35275040.962487824,39730804.44582518,85373342.50746454,11
29690.0,South Carolina,35.1669895,34.9431272,-82.3539835,-82.5214375,34.999350289764664,-82.4315655213604,1107.55,3902,58.07904515257291,75.64947654129507,15402,58360,37920,44543,135020,4422012.733178713,19677903.34295043,11667949.06647338,14025253.633068845,44855297.415277086,3
29691.0,South Carolina,34.8463949,34.7145308,-83.014128,-83.1274962,34.76872819567784,-83.06462155278302,1108.4,4,0.3274394237066142,80.0,9,166,14,12,125,2504.76572265625,57610.26157226563,4332.135815429688,3800.9775390625,40656.03062744141,0
29693.0,South Carolina,34.7807408,34.5281708,-82.9767641,-83.2060698,34.649531248530266,-83.07416441976933,1108.4,12,1.3256484149855907,52.17391304347826,247,77,9,13,1365,73389.13634033203,27548.92375488281,2920.877453613281,4142.309814453125,459855.2180786133,0
29697.0,South Carolina,34.698407,34.574706,-82.4525324,-82.7634727,34.62493498174194,-82.52069375499657,1111.8,1,0.0513347022587269,33.333333333333336,0,0,0,0,14,0.0,0.0,0.0,0.0,3922.9064697265626,0
29707.0,South Carolina,35.0647664,34.9037364,-80.7899205,-80.9050675,34.9753684901872,-80.85517129708374,1104.2030352112724,8780,99.55665024630542,86.88767936665018,10290,138947,93921,112846,143739,2942905.6189636206,48157485.38063341,28743352.379602056,35592733.40155631,47643898.587945566,107
29708.0,South Carolina,35.1041487,35.0003595,-80.9333667,-81.0388649,35.047099964292,-80.98918834649653,1099.9000399060992,8734,99.37457246164371,85.88848461008949,14379,147085,92670,109957,171064,4109762.7963806167,50070786.20037246,28359157.87108767,34090172.352307096,56646904.66083981,7
29710.0,South Carolina,35.1599477,35.0431052,-81.0359151,-81.3290042,35.114054669105485,-81.1300358590828,1099.9,2245,40.186803975571785,66.89511323003576,4750,39085,22441,25058,27759,1361597.8307678227,12865951.736059591,6797245.326495357,7617388.069403087,9082667.289923098,14
29715.0,South Carolina,35.0969249,34.9470289,-80.8702738,-80.9738969,35.022140287832514,-80.92563020557995,1099.9,7806,99.24147963424772,81.7296618155167,15091,127731,79210,85023,192388,4304192.539819336,43490679.397235096,24384152.117382865,26349785.425738487,63618067.07630621,21
29720.0,South Carolina,34.9419322,34.6269827,-80.548142,-80.8809081,34.73194396255638,-80.7655946530528,1104.234829012064,3957,64.34828776214495,81.62128712871286,18467,53567,43462,51686,221985,5323158.051739504,18471782.765484624,13354215.257568348,16490060.244268794,74194312.29610592,0
29730.0,South Carolina,34.9861153,34.8333369,-80.8748454,-81.1694635,34.9211737892081,-81.0067593523808,1099.9,9960,92.14909293542195,66.92199153396493,30939,133139,100187,110217,553635,8803019.966717528,44749614.43313601,30712217.759521533,34421194.19794318,184437048.54211405,20
29732.0,South Carolina,35.0319017,34.8663559,-80.9874959,-81.1582759,34.972100244483656,-81.05204953362222,1099.9,10823,78.64633493846976,73.63085924212531,25010,179974,115868,135626,235996,7054784.13631592,60156114.07913198,35013478.00654908,42143655.480841056,78105629.31922613,19
29733.0,South Carolina,34.9426118,34.9355453,-81.027281,-81.0360014,34.93944839318182,-81.0321804136363,1099.9,41,97.72727272727272,95.34883720930232,1495,3580,1371,2779,9647,417838.301550293,1261491.005718994,397046.204498291,920343.7034851074,3165496.805267334,0
29745.0,South Carolina,35.0963481,34.8993695,-81.0476271,-81.3288108,35.015079502342914,-81.18096529275356,1099.9,514,11.024337086814384,84.67874794069193,723,8153,4396,6008,23082,204333.44373168948,2704430.5604797364,1327983.490045166,1847151.7344787584,7548349.478869632,1
29801.0,South Carolina,33.6769605,33.5161063,-81.5655769,-81.8159247,33.5724745216505,-81.71866794251571,1099.05,8002,83.83728700300702,79.7250174354887,43915,132208,92025,90840,234781,12541853.349499494,44584597.058429085,28537550.80792239,28164116.19436651,77873024.32515258,14
29803.0,South Carolina,33.5541739,33.2865055,-81.5477192,-81.8406653,33.489356326620026,-81.71880647376993,1099.05,12761,85.4971900447299,85.59259507679923,49004,237182,140866,154564,169201,14093329.354974383,79281933.36593014,43196027.63600486,47994836.06514893,56444469.83550417,29
29805.0,South Carolina,33.7382278,33.5713934,-81.5391157,-81.7044142,33.63027749132789,-81.65692956205964,1099.05,21,2.077687443541102,91.30434782608695,206,430,292,169,223,61180.89990234375,149645.5380859375,91497.6143676758,51428.474291992185,75691.52216796875,0
29809.0,South Carolina,33.4350126,33.3915262,-81.6609738,-81.7093106,33.41703884579129,-81.68717567297988,1099.05,995,98.48484848484848,85.04273504273505,8495,15498,9601,11379,11347,2455078.399279785,5383146.675152588,3001701.43183594,3583355.2062255857,3772551.9169860817,3
29816.0,South Carolina,33.5062022,33.5050338,-81.8591672,-81.8630931,33.505515515384616,-81.86107927692302,1099.05,9,100.0,69.23076923076923,19,97,44,68,74,5524.490747070313,32366.355718994146,13456.864337158202,22253.924914550775,23142.751611328124,0
29821.0,South Carolina,33.6630688,33.58537,-82.027048,-82.1909485,33.609197914975866,-82.07863755314001,1100.1124999999995,50,27.05314009661836,89.28571428571429,181,1183,255,541,307,52804.36987304688,400157.9415039062,76035.68075561523,168743.21170654296,98715.30625610353,0
29828.0,South Carolina,33.5301393,33.5160781,-81.8197676,-81.8381681,33.523703423904365,-81.82831089402384,1099.05,388,97.41035856573704,79.34560327198363,3111,5017,3441,3569,4043,906531.2684387205,1695494.5098388672,1056221.3706176758,1158705.682086182,1338502.0358459472,0
29829.0,South Carolina,33.6328651,33.5024012,-81.7694095,-81.9210195,33.562952244865315,-81.84350680155454,1099.05,3530,90.4094591635647,85.49285541293291,17034,61146,38496,41058,99594,4888146.628991702,20840913.641687084,11840197.989044204,12987084.8385559,33083878.782434087,6
29831.0,South Carolina,33.5599845,33.2714351,-81.6707934,-81.9322113,33.348072080705776,-81.80514767406052,1099.05,60,3.84967919340055,71.42857142857143,220,550,565,873,5153,65171.14812011719,188382.5212646484,173818.83407592773,282332.7495178223,1704823.0571960446,0
29834.0,South Carolina,33.5212815,33.5154119,-81.837357,-81.8494366,33.517861416326525,-81.84358490816317,1099.05,109,97.95918367346938,75.69444444444444,316,822,838,1520,2582,92505.02778930665,277797.06007690425,246765.85254516607,498591.3208557128,855769.185119629,0
29841.0,South Carolina,33.5786624,33.465057,-81.8742298,-82.0072261,33.5178914416306,-81.94914305193358,1099.05,11339,99.2661627650987,83.82494270717824,63509,169460,119121,128248,164767,18265490.223034702,57056418.172894135,36790264.437872335,40063532.27196656,54803125.77606208,16
29842.0,South Carolina,33.5045595,33.3892469,-81.7933863,-81.9346626,33.455496133124704,-81.87111499258219,1099.05,2756,76.03152526657395,84.02439024390243,20073,37912,28402,29699,84882,5848785.06506348,13042971.622821055,8877075.013415527,9462097.834814439,28394345.578308117,6
29850.0,South Carolina,33.6145953,33.6067381,-81.8044802,-81.8096689,33.61036344651163,-81.8073732511627,1099.05,11,34.88372093023256,73.33333333333333,95,121,92,72,0,27503.1578125,39604.016381835936,28292.51344604492,21644.37696533203,0.0,0
29851.0,South Carolina,33.5610774,33.4677179,-81.720492,-81.8971593,33.51673328118012,-81.82188251434698,1099.05,3328,97.335236735665,81.34930334881446,19116,45355,33230,38642,31184,5562767.362384039,15382606.37572022,10274415.65961303,12332791.46388549,10207809.982202152,8
29860.0,South Carolina,33.677977,33.5362636,-81.8935977,-82.0466304,33.58210999325467,-81.96009308083833,1099.0435262116764,3645,72.6312081718915,88.3850630455868,10406,61187,39179,49107,45412,2982969.9523681644,20612739.33839724,11964728.018383805,15272312.193383807,15066043.298303235,4
29902.0,South Carolina,32.4507552,32.3066101,-80.6660167,-80.7395871,32.41782948232291,-80.69508234270268,1124.55,2100,84.50704225352112,50.72463768115942,8515,30076,23598,28187,129204,2483873.652239991,10355198.399035629,7450270.883935536,8999108.472705077,44092522.02112424,5
29904.0,South Carolina,32.466283,32.4557664,-80.716634,-80.7259027,32.46011553965517,-80.72136717931032,1124.55,57,100.0,98.27586206896552,3661,6540,2121,2951,8172,1073700.8888000487,2386487.873193359,682304.096722412,973113.870819092,2797648.26149292,1
29906.0,South Carolina,32.5049398,32.3729653,-80.7055449,-80.8031939,32.426680444871124,-80.75290524379272,1124.55,1663,72.90899526564966,59.99278499278499,7742,22883,12271,15625,102602,2273078.3966552727,7850264.456689453,3823596.259448244,4971933.610925286,34634824.067498766,6
29907.0,South Carolina,32.4921097,32.2629563,-80.621526,-80.8571359,32.43849261759906,-80.64399541194653,1124.55,447,59.96503496503497,43.440233236151606,2106,8146,7001,8384,23824,615719.4323242188,2750680.632440186,2207575.388385009,2670104.592742921,8075917.477880861,1
29909.0,South Carolina,32.3750408,32.2560382,-80.7981747,-80.9958807,32.28865980326152,-80.9601541547358,1124.55,1,0.01203514261644,100.0,0,0,0,59,0,0.0,0.0,0.0,18386.476171875,0.0,0
29910.0,South Carolina,32.3029409,32.0966589,-80.7524684,-81.0071563,32.25114414781573,-80.89053497796435,1124.55,649,6.894502228826152,69.9353448275862,1266,8922,6748,6066,68591,367890.3501403808,3009468.171636961,2170764.344067383,1870449.6163818368,23413762.883380126,0
29915.0,South Carolina,32.165712,32.0789174,-80.8338539,-80.9093563,32.120708385767784,-80.86043920093637,1124.55,160,66.47940074906367,45.070422535211264,548,2850,1986,2039,5165,160027.42553100584,941983.0410461427,615896.2132324217,638191.5797973634,1791542.239990234,0
29920.0,South Carolina,32.4502119,32.3075771,-80.4329346,-80.6442892,32.38503665163754,-80.53061428962883,1124.55,1,0.1091703056768559,100.0,0,13,0,5,0,0.0,4468.855700683594,0.0,1704.1167724609377,0.0,0
29926.0,South Carolina,32.2756592,32.1468439,-80.6842775,-80.8240894,32.227606447125176,-80.74210954908102,1124.55,4110,96.51800107469104,45.763278031399615,13080,69511,36563,45955,135945,3840595.0330078127,23079379.599438503,11300303.918505874,14392426.022491423,45530994.45452879,6
29927.0,South Carolina,32.3210986,32.066963,-80.8988015,-81.1465158,32.22701021694472,-81.04731758999128,1126.25,32,1.5510681884694175,60.37735849056604,91,279,305,79,1267,27777.042712402344,94291.20286865236,103769.43935546876,27052.220568847657,441530.5669555664,0
29928.0,South Carolina,32.2363209,32.109211,-80.6695598,-80.8277877,32.16023946103321,-80.75368542689374,1124.55,4752,98.83912160201217,46.51071743173143,16363,80471,44243,64186,133639,4785839.633416751,27026012.817053128,13695558.2619263,20594786.10832521,45323279.930041514,4
29935.0,South Carolina,32.4001847,32.3740037,-80.6801338,-80.7047651,32.38324334166667,-80.6925388140152,1124.55,370,67.8030303030303,51.675977653631286,2121,7802,4386,6418,15177,615673.5230895997,2723158.4652160634,1358939.0541137694,2057738.001812744,5120242.1995544415,1
30002.0,Georgia,33.78562,33.7576492,-84.2444669,-84.2762497,33.77349484288749,-84.2611103083333,1083.75,958,95.59447983014861,53.19267073847863,3503,13304,8031,11746,24993,982678.390814209,4274251.990509036,2363625.929748535,3514829.4763488737,8166849.9550354,5
30004.0,Georgia,34.2252409,34.0732642,-84.2148905,-84.3811252,34.11735787754068,-84.28636780752782,1083.5473061606867,10593,91.02651644474793,66.21866599987497,15211,164361,67476,107347,334246,4269148.864538574,53713005.50688469,19923099.81721192,32622836.918182395,109073691.75607914,10
30005.0,Georgia,34.1246731,34.0519211,-84.1704882,-84.2747072,34.07993931112329,-84.21081722201781,1083.57995304192,4616,99.4726892846483,46.16923384676935,5727,50229,21395,27245,309544,1595304.284661865,16444692.223492423,6401464.301342778,8432212.738958737,101837161.61004645,1
30008.0,Georgia,33.990702,33.8549017,-84.541815,-84.646298,33.897336140544965,-84.5879774879077,1073.55,5210,99.16968775581805,61.43867924528302,20798,77672,44769,60679,103950,6086088.381011962,25121342.548889168,13162622.097045872,18532313.30924067,33564247.14067994,2
30009.0,Georgia,34.1123466,34.0236558,-84.2725477,-84.3724201,34.07845030818415,-84.30304455766282,1082.9,3165,98.38677946094826,63.2873425314937,10858,53748,24520,35366,186021,3026405.3100280766,17706667.711157206,7244552.312182623,10715264.740936276,60451738.82587891,2
30011.0,Georgia,34.0841366,33.9670212,-83.7929076,-83.8911545,34.01724281155951,-83.84363322428163,1096.3770400593469,566,49.65800273597812,77.96143250688705,1449,7506,5366,6376,42024,409855.62626342766,2522313.984796144,1640085.3163146966,1971895.154492188,13906648.095117183,0
30012.0,Georgia,33.7813368,33.6550026,-83.9327218,-84.0881458,33.69888257709526,-84.00860829862418,1095.6064389527503,6957,91.96783257436294,73.29329962073325,32106,109920,67102,83628,316258,9181255.747790534,36679268.69363401,20309682.34096069,25940009.59727172,105496962.43391122,13
30013.0,Georgia,33.7157136,33.5596759,-83.9193174,-84.0488317,33.62271398921947,-83.98825892341638,1095.8568778182223,6579,97.92322949480808,78.38675086381507,16355,112768,60083,83206,342943,4609775.309454345,37685940.553558394,18084412.032751456,25656074.87105709,114198635.38822636,6
30014.0,Georgia,33.7452848,33.3827457,-83.7493165,-83.9427111,33.585320928776845,-83.8518936108266,1099.9,2,0.0330578512396694,100.0,0,74,0,0,0,0.0,25427.458850097653,0.0,0.0,0.0,0
30016.0,Georgia,33.6269197,33.422675,-83.8471772,-84.0418949,33.559834287436594,-83.9607344427496,1099.8706705213117,8706,74.86612175873731,81.93882352941176,15131,132988,64347,97558,64972,4514027.506762694,44774490.51580796,19357022.2067017,30076127.44862069,21592075.235156234,6
30017.0,Georgia,33.9236134,33.8564681,-83.9162348,-84.0078187,33.88798141648109,-83.96848944969082,1088.0384740479733,6383,96.90721649484537,90.53900709219859,9637,98068,46706,88612,72841,2729412.2228637706,32887984.07022092,13981116.044464106,28148212.228173807,24283465.0631592,2
30019.0,Georgia,34.0750027,33.9099346,-83.8138005,-83.9459371,34.0171542692428,-83.90702217255497,1088.050357725616,7024,88.39076614252258,88.61973252586425,9438,109306,58731,81018,155926,2689232.2679809546,36567566.57117314,17699702.671807878,25191847.02491461,52049276.90454717,3
30021.0,Georgia,33.8277059,33.7872741,-84.2179373,-84.2592187,33.80949445233839,-84.23751566805342,1083.75,1763,98.24621733149931,61.70808540427021,12690,36230,28844,34345,61183,3566964.534930421,11802624.423443612,8601148.605468756,10476134.661267094,19868955.413208,0
30022.0,Georgia,34.0885073,33.9753977,-84.1869061,-84.3056722,34.029746135465885,-84.24421261107702,1082.9,11774,99.65224506494833,60.4228676998871,16901,169023,69019,95191,224411,4868977.240979003,54597375.49999375,20329963.84575201,28728335.27479248,73302205.17571418,39
30024.0,Georgia,34.129815,33.9992892,-84.014243,-84.1774308,34.06233240112627,-84.08776609842236,1087.0228622741677,6961,50.11599949382039,58.58934433128525,7509,90929,36002,62633,405181,2130648.4048095704,30222253.200933825,10735320.641595447,19609089.08082276,134093752.4670838,15
30030.0,Georgia,33.7935057,33.7485828,-84.2652253,-84.3202855,33.7706346403494,-84.29385769962657,1083.75,3932,98.71084337349396,47.99218845355792,10250,61057,29081,41473,214732,2874287.434777832,19773245.991772465,8601182.74284669,12564960.000494383,70023770.22264406,14
30032.0,Georgia,33.7868174,33.7128659,-84.2271592,-84.3189908,33.73781817279988,-84.2663292326387,1083.75,7083,98.4649579773564,49.964729119638825,34391,101083,56978,75211,232536,9676618.201806638,32658508.549017385,16929859.825238056,22897099.93799437,75444852.6980773,6
30033.0,Georgia,33.8442871,33.7824545,-84.2530468,-84.3215391,33.814629149684734,-84.2824372710306,1083.75,4130,98.25748022469332,48.18574262046435,15063,70628,38011,47399,155698,4204191.617694093,22755267.141497854,11238048.584674086,14283662.28642578,50737794.7750549,15
30034.0,Georgia,33.7157684,33.6628054,-84.1949589,-84.3102251,33.69046777203879,-84.24695731600218,1083.75,9951,99.49368893959921,71.32310779816514,32775,147984,87380,112865,204404,9153580.680072028,48392429.64204708,26015200.307055656,34394194.80406495,67027253.95827635,11
30035.0,Georgia,33.763272,33.7038373,-84.1660585,-84.2365854,33.72724527017596,-84.20905333945694,1083.75,4493,98.5133495145631,69.18694179242378,20049,67331,38481,46030,267441,5755802.360516352,22190507.05433348,11540602.111505147,13985706.540747069,88138869.82604355,4
30038.0,Georgia,33.7027896,33.6069572,-84.0754154,-84.2102994,33.67247354834694,-84.154903620228,1083.7556510101847,8699,97.9989559770315,77.22833806818181,19409,130046,73538,100404,165537,5377941.988500979,43250083.47056872,21930218.833288576,30516956.325946055,54654971.204797365,6
30039.0,Georgia,33.8503513,33.7474306,-83.954415,-84.086908,33.803376969600365,-84.03525761531573,1088.0207986017751,5867,52.11080919875406,74.6152867862139,10769,81805,41534,71278,68116,3056242.657073974,27024801.601293936,12345308.298260516,22287048.459130835,22588936.713623043,4
30040.0,Georgia,34.2984149,34.1300387,-84.0912816,-84.2728974,34.202783559447255,-84.17939897973258,1086.3,282,3.1731695568400773,53.51043643263757,318,3506,1462,1365,4637,89070.57892456051,1171805.2451049802,436597.9636230469,411936.1027404786,1520846.8497070314,1
30041.0,Georgia,34.3323582,34.0751031,-84.0133342,-84.2096509,34.15887618838966,-84.13251965739708,1086.3,4657,54.51678171863842,50.83506167448969,5968,55681,23989,31753,51477,1691796.9457153317,18827836.67014161,7314990.403436286,9879684.763909897,16816611.19822997,4
30043.0,Georgia,34.0550713,33.9602501,-83.9301984,-84.0918799,34.00248228470642,-84.01237753546906,1088.1311148370232,14402,81.67161471218867,72.71166759226534,29299,211883,102921,161540,564826,8397771.665014649,69427022.71312244,30529283.447003163,50341735.39140009,187440775.65178248,31
30044.0,Georgia,33.960228,33.8806244,-84.0050711,-84.1325678,33.923207032343726,-84.06770096851382,1088.1085499574665,13349,75.67038133379766,76.79341885750446,23631,197642,89100,141682,136493,6601883.835614017,64572506.52712376,26279501.659600828,43825557.14076548,44668653.44252927,9
30045.0,Georgia,33.9813704,33.8860165,-83.8579467,-84.0140571,33.93439156746603,-83.94813047311129,1088.0339999999997,7926,91.3518675721562,92.06644209548148,11109,113019,67282,96911,76899,3196014.9454528806,38334384.6391175,20201462.56795654,30475777.1638977,25397217.42766114,0
30046.0,Georgia,33.9818804,33.9127276,-83.9527815,-84.0585749,33.94342388919845,-83.99451334159774,1088.056192121932,9300,94.82334329407628,86.19890629344702,46486,138868,104498,124799,510231,13409827.093084712,46628162.34306651,31474310.691247463,39301215.760461226,169186618.11600348,0
30047.0,Georgia,33.9225901,33.8077132,-84.0464136,-84.1815301,33.8729731003724,-84.11582548091033,1088.139756545699,13564,96.19285609290017,69.09127954360228,40532,219385,94100,161059,280502,11502200.705255115,70741272.03079231,27755872.717822272,49693131.050543256,91359148.20982057,33
30052.0,Georgia,33.8975595,33.7169655,-83.8019869,-83.9905668,33.833489874000804,-83.9200795534007,1091.1282129406345,10435,78.01110960574448,90.61306009030912,26612,160628,81677,144084,221136,7619781.318383793,54942549.1164064,24522455.81411133,46284990.30586547,73928605.75421132,1
30058.0,Georgia,33.7847099,33.701512,-84.0225874,-84.1709827,33.738753844433816,-84.1236692113236,1083.768111268501,13283,99.4771168334645,75.07488837393318,26339,178586,97184,125545,289676,7396741.218255616,59163195.68208018,29040453.173864625,38184314.30149535,95308455.15327752,14
30060.0,Georgia,33.9923723,33.8630684,-84.4880481,-84.5943051,33.91844091818843,-84.5512382459718,1073.55,7433,95.93991807009559,70.52851314166429,39940,121087,69909,92802,459857,11188555.253564447,39735705.26557016,20646016.911755323,28356506.938360546,149998123.48922727,11
30062.0,Georgia,34.0610592,33.913423,-84.395371,-84.5463394,34.000659767685526,-84.46676864373225,1073.55,17218,99.8217313796252,74.99782210993989,39367,267187,137403,190629,491276,10963126.468173228,85775618.67210713,40323226.7592956,57011115.39200452,161123306.08717653,29
30064.0,Georgia,33.9830598,33.8628948,-84.549038,-84.6875032,33.93770394305335,-84.61361719591437,1073.55,10339,99.6682381700716,60.37724830647045,18422,158784,76152,117838,124414,5104775.866943361,50700489.20816639,22223782.120025605,35286029.06273198,40282991.650909446,63
30066.0,Georgia,34.07568,33.9174163,-84.4242009,-84.6313366,34.03540073186409,-84.50660443637331,1073.5505514620688,15693,99.71485186796193,76.06145792943,50806,227888,128193,172432,406869,14178129.835113533,73802130.6507387,37778322.66016221,52054163.499035686,132889914.0044188,29
30067.0,Georgia,33.9640023,33.9006399,-84.4085052,-84.5175083,33.93573760103379,-84.46573792757488,1073.55,7668,99.79710144927536,74.23758350275922,34843,150724,84707,104549,363917,9610670.049304198,48232047.47131953,24860640.07517699,31339283.005542006,117650675.30470584,15
30068.0,Georgia,34.00173,33.9420031,-84.3835682,-84.5063037,33.96870866260067,-84.43671877799353,1073.55,8319,99.9015571863254,74.52297769416822,20416,144044,67963,96467,105620,5637890.7747253375,45425674.158007815,19793947.23848572,28475677.579284687,33991947.612261966,21
30069.0,Georgia,33.9908117,33.8996565,-84.4338213,-84.536891,33.92766004014598,-84.50264904160576,1073.55,119,100.0,86.86131386861315,2141,2244,1326,1174,31169,602870.6364257813,770025.9797546385,411153.72816772474,386175.0459716797,10265510.376354976,0
30071.0,Georgia,33.9792974,33.9081636,-84.1304444,-84.264454,33.94041614826459,-84.20068876545515,1088.1262909007746,4757,99.79144942648593,71.0105985968055,22231,71073,36847,52306,1063980,6292475.3090515165,23292123.715350263,10945629.704443363,16362406.417614734,350316344.7648747,11
30072.0,Georgia,33.7956981,33.7928499,-84.2020634,-84.2087964,33.794513,-84.205633998077,1083.75,20,99.03846153846152,19.417475728155335,73,371,96,82,22,20174.71555175781,115944.55308227536,27670.119104003905,24620.827423095703,6614.749182128906,0
30075.0,Georgia,34.1187213,33.9939524,-84.3268697,-84.4346008,34.045534318155305,-84.3864059154985,1081.1479938766995,14146,99.90279727832379,76.46486486486486,26970,247029,114847,162350,154637,7504137.575341798,79680282.0828493,33644699.8867981,48815988.13527526,50095090.00736697,37
30076.0,Georgia,34.0773787,33.9763091,-84.2697299,-84.3607565,34.02951629305615,-84.31725271317582,1082.9,8208,99.9392413852964,71.2871287128713,26196,154143,74646,102603,392164,7310836.761447148,49982836.29187018,21995483.187872328,31128371.7080444,127969624.8132324,22
30078.0,Georgia,33.9020674,33.8244667,-83.9561724,-84.0606183,33.861697974125484,-84.0196382019399,1088.0446107043954,8011,73.5979222465709,88.34362593736215,29765,134338,81088,126842,164295,8442295.429516606,45002440.885083005,24156387.03441165,40150358.43792717,54804096.205352806,2
30079.0,Georgia,33.8051629,33.7816839,-84.2474093,-84.2693391,33.7925248651502,-84.25773108497867,1083.75,574,90.72961373390558,54.3046357615894,1977,8220,4463,6140,30062,560829.4584777832,2711730.8674499523,1332968.434887695,1907809.9374023448,9684517.54741821,1
30080.0,Georgia,33.9135879,33.8216286,-84.4706887,-84.540689,33.8755805672436,-84.50479055442757,1073.55,8209,98.54290774432458,67.06151458214198,35785,141808,82486,111543,262771,9964976.74783324,46335889.063415416,24349807.39693605,33854752.70089714,84854681.29394531,36
30082.0,Georgia,33.9017111,33.8212631,-84.4926176,-84.5783482,33.85754492548512,-84.5364683206679,1073.55,5727,99.8533393501805,64.70455315783528,14803,89772,47415,54423,223771,4089108.5134643535,28697440.29107057,14033331.398889177,16313792.337524436,72736500.90798953,15
30083.0,Georgia,33.8340021,33.7373997,-84.1280529,-84.2460924,33.79028051359511,-84.20313440784635,1083.75,7911,99.39028816142849,57.77404513254948,27661,121927,79998,97203,424788,7741572.692962653,39310486.34294436,23647102.203161616,29384489.724151563,139743731.82258904,7
